% Model:              2D axissymmetric.mph
% Version:            COMSOL 6.0.0.312
% Date:               Jan 18 2022, 16:54
% Dimension:          2
% Nodes:              6834
% Expressions:        7
% Description:        Dependent variable T
% Length unit:        m
% R                       Z                        T (degC) @ t=1           T (degC) @ t=2           T (degC) @ t=3           T (degC) @ t=4           T (degC) @ t=5           T (degC) @ t=10          T (degC) @ t=20
0.25                      9                        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5000000000001082        8.999999999999998        25.7999996676877         25.800007737375495       25.800000093117774       25.79999996963994        25.79999997269215        25.799999980335258       25.799999985834177
1.7000000000000624        0                        25.799997635883585       25.7999409417568         25.800000275729474       25.799999998349108       25.800000001427975       25.799999999601937       25.799999999688794
1.7000000000000492        2                        25.79999763321979        25.79994094349877        25.800000274162073       25.799999996966847       25.8000000001839         25.799999998705516       25.799999999045895
0.25                      9.5                      25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5000000000000541        9.5                      25.79999898196337        25.800004478979815       25.799999626123395       25.79999958637478        25.799999627875195       25.799999732048263       25.799999807019674
1.9999999999998073        0                        25.80000206082883        25.802183156312026       25.80000217780116        25.799999993928054       25.800000009496443       25.799999999519855       25.799999999523948
1.9999999999998455        2.0000000000000004       25.800002056614517       25.802183149607572       25.800002175326483       25.799999991751918       25.800000007537676       25.799999998119176       25.79999999850969
0.25                      9.75                     25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5000000000000271        9.750000000000002        25.799993726609785       25.79999748045833        25.799996417249076       25.799996820339572       25.799997139291406       25.79999793996916        25.799998516329538
2.3499999999993246        0                        25.80001225960325        25.79909723119067        25.79999312873906        25.799999996711847       25.80000000332626        25.799999998967905       25.799999999490183
2.349999999999459         2                        25.800012254827152       25.799097211927574       25.79999312587114        25.799999994255188       25.80000000111511        25.79999999738891        25.799999998346493
0.25                      9.875                    25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5000000000000135        9.875                    25.799969382494226       25.79997815174596        25.7999818912171         25.799984167655168       25.799985755248315       25.799989741238903       25.79999261109583
2.650000000000735         0                        25.799995342895727       25.799407388997906       25.80000060605886        25.79999999548687        25.800000003578305       25.799999998884346       25.79999999909211
2.650000000000588         1.9999999999999996       25.79999533448671        25.79940736945423        25.80000060087025        25.799999991121638       25.79999999965213        25.799999996071506       25.79999999705717
0.25                      9.9375                   25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5000000000000068        9.9375                   25.799756747554397       25.799824212909186       25.799855482929843       25.799873870506076       25.799886515208925       25.799918265839665       25.79994112881178
3.0000000000002522        0                        25.799994995655993       25.798457972832068       25.799999143263335       25.80000000727904        25.799999970571605       25.79999999633617        25.79999999773014
3.000000000000202         1.9999999999999996       25.799994974852495       25.798457976367217       25.79999913074056        25.799999996473275       25.799999960854223       25.799999989347498       25.79999999269097
0.25                      10                       25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001        25.80000000000001
0.5                       10                       25.76401285728707        25.774079551663363       25.778607706749085       25.78133159049787        25.783202787607536       25.787901760206523       25.79128571643838
3.4000000000006523        0                        25.799997934651344       25.801517330945217       25.80000547649763        25.799999984572196       25.800000004616777       25.799999994719826       25.799999995670873
3.4000000000005217        2                        25.79999789348045        25.80151731399161        25.800005452189623       25.799999963243067       25.799999985429793       25.799999980917676       25.799999985720433
0.800000000000005         9.937499999999996        25.791449913742838       25.793838742020114       25.79491779519077        25.795564885278452       25.796009444202298       25.797125809831186       25.79792974673944
0.8                       9.999999999999998        25.73862343134266        25.7557925876431         25.763518270940153       25.76816386147499        25.771355111337698       25.779368751089123       25.7851395667073
3.749999999996839         0                        25.800003763259895       25.79953097473657        25.79999443352392        25.799999989172193       25.799999988338413       25.799999991834397       25.799999994715904
3.749999999997471         2                        25.800003709504267       25.79953093937843        25.799994401788865       25.79999996132898        25.799999963287064       25.79999997381259        25.799999981726785
1.1000000000000032        9.9375                   25.77652760145122        25.783087324195776       25.786048939760633       25.787825458367024       25.789045868533037       25.792110429553475       25.79431726062478
1.0999999999999999        10                       25.715193504954357       25.738920884876507       25.749597713699984       25.756016678865024       25.760425968140055       25.771497744042108       25.779470419810536
4.149999999997794         0                        25.799998050262843       25.79987861438775        25.80000362760495        25.799999995583278       25.799999979453673       25.79999999392453        25.7999999952645
4.149999999998235         2                        25.79999799474308        25.799878560958973       25.80000359478015        25.799999966866267       25.799999953612826       25.79999997533514        25.79999998187094
1.4000000000000012        9.937500000000004        25.758690383404314       25.770270685494324       25.77545019095089        25.7785767265961         25.780724460773172       25.78611735558576        25.79000066077367
1.4                       10                       25.692440090215996       25.722545573913408       25.736084335037788       25.744225440369917       25.749817438541356       25.763858191554107       25.773968198199498
4.549999999998749         0                        25.800001292532215       25.800264141602042       25.79999749903442        25.79999998332437        25.80000001099961        25.79999999467941        25.79999999637687
4.549999999999001         2                        25.800001240540155       25.800264084016476       25.799997467878313       25.799999956435215       25.79999998681143        25.799999977279356       25.7999999838417
1.7000000000000006        9.9375                   25.73941087340819        25.756347432831205       25.76399790669683        25.768583768272492       25.771733695702892       25.77964259108427        25.78533726605815
1.7000000000000002        10                       25.670087218506694       25.70645864078449        25.722814661142536       25.732647641654296       25.73940136103454        25.756357877897187       25.76856651786653
4.949999999999704         0                        25.799998829341803       25.79940697915748        25.800000540244866       25.80000000416163        25.79999996417706        25.799999993534414       25.79999999570782
4.949999999999764         2                        25.79999876587908        25.799406962142484       25.800000502542275       25.799999971331715       25.799999934654807       25.79999997229055        25.7999999804058
1.9999999999999996        9.937500000000004        25.71938638054661        25.742310982999413       25.752107896958535       25.758208963562026       25.762399701386926       25.77292113941604        25.78049639210883
2.0000000000000004        10.000000000000002       25.647999381219336       25.69065895813378        25.70970947279835        25.721213945367026       25.729115399814532       25.748951989277884       25.763233134545146
5.35000000000066          0                        25.799999775706226       25.800503234403436       25.80000309532278        25.79999998124839        25.799999985549107       25.79999998907431        25.79999999156672
5.35000000000053          2                        25.799999667379268       25.8005032041616         25.800003031897916       25.799999925223688       25.799999935141898       25.799999952805308       25.799999965442964
2.3499999999999956        9.937500000000005        25.695539201610927       25.724755917126345       25.737951705558885       25.74585948361306        25.751289621243586       25.764921476837344       25.77473523600429
2.3499999999999996        10.000000000000002       25.6224922117687         25.672308772767224       25.694582721726874       25.708018472811773       25.717245176151607       25.74040645878989        25.757079446280954
5.800000000000277         0                        25.800000863320008       25.800244953123013       25.799998975059395       25.799999956772638       25.79999998263844        25.799999976922436       25.79999998323865
5.800000000000222         1.9999999999999996       25.800000660393778       25.80024475888598        25.799998855054014       25.799999851869813       25.799999888236528       25.79999990899114        25.799999934319032
2.6500000000000052        9.937499999999998        25.67487113261734        25.70979711041406        25.725694987312636       25.735165665747672       25.741669523599          25.757995408814224       25.76974755716327
2.649999999999999         10                       25.600809514550235       25.65660550478242        25.68173447942496        25.69681094460975        25.70716385847794        25.733149750109078       25.751854235881524
6.249999999999894         0                        25.800000048056518       25.799882596059888       25.799998930869208       25.799999943289663       25.799999955442615       25.79999996475601        25.79999997457668
6.249999999999913         2                        25.799999726600277       25.799882315861566       25.799998738877832       25.799999777095366       25.79999980596608        25.799999857152386       25.79999989709313
3.000000000000002         9.937499999999996        25.650615808795067       25.692273442412215       25.711315804538458       25.7226226587253         25.730386537749382       25.74987311972734        25.76389884043266
3                         9.999999999999998        25.57568111025506        25.638512483586283       25.666853497060856       25.683832224679293       25.695490106029013       25.724747990123205       25.74580502126645
6.749999999999839         0                        25.79999970762674        25.799863933358097       25.79999908992312        25.799999934836478       25.79999994631288        25.799999958732087       25.7999999704291
6.749999999999871         2                        25.79999927694439        25.799863711482715       25.79999883558918        25.799999712328372       25.799999746202616       25.799999814695866       25.799999866717997
3.400000000000002         9.937499999999996        25.622787908252633       25.672695133714          25.694832556796655       25.708244496072894       25.71745368296837        25.740564575830604       25.757196507468848
3.399999999999999         10                       25.54713070835487        25.61813649526448        25.649961435707382       25.669100498069042       25.68224069334991        25.715213913929233       25.738941244461046
7.200000000000012         0                        25.79999960806083        25.799895175442202       25.800000125682345       25.7999999518629         25.79999994093606        25.79999996489107        25.799999975129197
7.200000000000009         2                        25.799999142920456       25.799894746583107       25.799999850583106       25.79999971188022        25.79999972506721        25.79999980956859        25.799999863303015
3.7499999999999774        9.9375                   25.598394835523095       25.654997360948585       25.68039214007206        25.695652230820485       25.706128081770714       25.7324142512623         25.751328679084338
3.7499999999999982        10                       25.522266035521284       25.600311693151866       25.635261237031784       25.656283237623427       25.67071412315022        25.706921158698265       25.732971774618193
7.699999999999957         0                        25.799999917325977       25.800076673116223       25.800000994374273       25.799999979680933       25.799999972965622       25.799999985148077       25.799999989147295
7.699999999999965         1.9999999999999996       25.799999506460892       25.800076460918262       25.800000750469053       25.79999976790009        25.799999782584962       25.799999848167374       25.799999890544314
4.149999999999987         9.9375                   25.570502592513435       25.634945505011046       25.663898761137148       25.681268901297756       25.693192657831673       25.72310714801654        25.74462872784278
4.150000000000001         10                       25.493961240070632       25.579952863830158       25.6185444773688         25.641708748298186       25.657608482077933       25.697494273286623       25.72618670660296
8.25000000000023          0                        25.800000168356803       25.80007659347706        25.80000006857898        25.800000015253374       25.80000002303484        25.800000012293538       25.800000008596726
8.250000000000181         1.9999999999999996       25.799999901729734       25.8000763873157         25.799999913897693       25.79999987845048        25.799999899957584       25.799999923874054       25.799999944978083
4.549999999999995         9.9375                   25.54262477525009        25.61504532932298        25.647427008690215       25.666908191192988       25.68027881714397        25.71381751501815        25.7379421570584
4.550000000000004         10                       25.465764443286048       25.55982011053294        25.60190750333436        25.627206672952013       25.644569318560002       25.68811735919985        25.71943850382314
8.750000000003505         0                        25.800000114013756       25.799971175361804       25.79999960744334        25.80000004408913        25.800000042504678       25.800000029029377       25.800000021060214
8.750000000002803         2                        25.799999987983426       25.79997093724205        25.79999953011452        25.799999979949803       25.799999984942758       25.799999987708702       25.79999999136885
4.950000000000006         9.937499999999995        25.51477237427281        25.594956741196484       25.630987834829284       25.652577353344157       25.667393121177042       25.704550201109214       25.73127250931026
4.950000000000006         9.999999999999998        25.437661765327505       25.539629582357406       25.585343531431477       25.612770578386915       25.63159088226041        25.67878637736453        25.71272430208012
9.300000000000447         0                        25.80000005381288        25.799980673229243       25.80000008779507        25.80000004633399        25.800000038576684       25.800000029290175       25.80000002113036
9.300000000000358         2                        25.799999999993588       25.7999808616176         25.80000005878145        25.800000019323647       25.800000014453417       25.80000001204462        25.80000000875185
5.35000000000001          9.937499999999996        25.486948772588335       25.57517350077262        25.614582381706384       25.638278047495135       25.65453714813333        25.69530642868449        25.724620711671434
5.3500000000000085        9.999999999999998        25.409638515871336       25.51963886730988        25.568844216803313       25.598392994413814       25.618666510835737       25.669496610767567       25.706040745775397
9.849999999997388         0                        25.800000014007026       25.800003134405983       25.80000005095394        25.800000010443284       25.800000009892813       25.80000000690734        25.80000000495079
9.84999999999791          1.9999999999999996       25.799999870836018       25.800002896144292       25.799999969554392       25.799999937513235       25.799999944094793       25.799999959812965       25.799999971105535
5.8000000000000025        9.9375                   25.455677107368558       25.55278175111829        25.59616309359899        25.622227273427484       25.64010818130913        25.684934346058697       25.717158125562605
5.800000000000001         10                       25.378188179750566       25.497172071515706       25.55034751716954        25.582278466679497       25.604182553282612       25.659088747925466       25.698554001913806
10.449999999999653        0                        25.799999897056125       25.800000244305238       25.79999994576866        25.799999947277342       25.799999951721077       25.799999965614518       25.79999997530308
10.44999999999972         2                        25.799999451175324       25.79999991367231        25.799999678379834       25.79999971796667        25.799999745769185       25.79999981742384        25.799999868672728
6.249999999999991         9.937499999999998        25.42442976113756        25.530390288375088       25.577780604323664       25.606211318740634       25.625712360029922       25.674589081554984       25.70971610056108
6.249999999999992         10                       25.34679876436718        25.474728649308815       25.53190924603706        25.56621805130601        25.589749179141393       25.648720405784218       25.69109704044581
11.05000000000192         0                        25.799999779458915       25.80000234087595        25.799999915787055       25.799999885950285       25.799999896382985       25.799999925953955       25.799999946717207
11.050000000001532        1.9999999999999996       25.79999888066652        25.800001797443997       25.799999388851177       25.799999423649354       25.799999480675865       25.79999962702817        25.79999973155941
6.7499999999999964        9.937499999999998        25.38973180696979        25.50560356524403        25.55739404536456        25.588453036808176       25.60975270180552        25.663123634985084       25.70146980722228
6.749999999999998         10                       25.311974597064875       25.449875792833836       25.51147972281109        25.548427078731436       25.57376290756548        25.637240355268318       25.682842179785496
11.700000000000626        0                        25.799999724870815       25.800004173747084       25.799999869537544       25.799999855823387       25.79999987077548        25.79999990699423        25.799999932944502
11.700000000000498        2                        25.799998321264525       25.800003065010344       25.799999039779152       25.79999913449967        25.799999222220094       25.799999440613135       25.79999959731896
7.199999999999998         9.9375                   25.358518615269077       25.48333134419846        25.539078330345887       25.572502079701167       25.59541938490287        25.65282994207729        25.69406772911458
7.199999999999998         10                       25.280668877371056       25.427555686729306       25.493137843014154       25.532457732727323       25.55941562715043        25.626940836045264       25.675437726965356
12.349999999999334        0                        25.799999773184425       25.79999777557225        25.799999788826824       25.79999988250927        25.799999896695          25.799999924627286       25.7999999457557
12.349999999999467        2                        25.799998038211754       25.799996612809423       25.799998768506555       25.799998992100655       25.799999096261047       25.799999349188          25.799999531686638
7.699999999999999         9.9375                   25.32385163203179        25.45863513611374        25.518761855257026       25.554812662929294       25.579526270743884       25.641419931561472       25.685864597375996
7.699999999999998         10                       25.245916403886326       25.40281423405088        25.472802525245584       25.514756841644612       25.543515113505634       25.615530321056838       25.667236323855718
12.99999999999804         0                        25.799999915338674       25.799995435930327       25.79999991765078        25.799999959577633       25.79999996331361        25.799999973814522       25.79999998127471
12.999999999998439        2                        25.799998158415974       25.799994114614606       25.799998883670696       25.799999059752565       25.79999915450003        25.799999392609834       25.799999563185736
8.25                      9.9375                   25.28573425958143        25.431487120758618       25.496454453705553       25.535394876457133       25.562083223377954       25.6289020312596         25.676867069779405
8.25                      10                       25.20772056355281        25.375640944955364       25.450483430688735       25.495334299991043       25.526071063085112       25.603017138802556       25.658244571879834
13.69999999999874         0                        25.800000115782666       25.80000118708182        25.80000012643262        25.800000061231174       25.80000005297535        25.800000039215945       25.800000028313036
13.699999999998996        2                        25.7999987091589         25.800000263706465       25.799999302856065       25.7999993431078         25.79999940776446        25.799999575935374       25.799999695205827
8.750000000000021         9.937499999999998        25.2510958938293         25.40682556264062        25.476211384282806       25.517778537246727       25.546261123749446       25.61755190593294        25.668710891314163
8.75                      10                       25.17302132342064        25.350967800925844       25.430235483965873       25.477718739076693       25.510252685914452       25.591674745632304       25.65009618769244
14.39999999999944         0                        25.800000262000026       25.80000229790653        25.800000159024194       25.80000013333148        25.80000012109747        25.800000086697594       25.800000062332572
14.399999999999554        1.9999999999999996       25.799999467759562       25.800001657699283       25.799999696487532       25.799999730777245       25.799999759521143       25.799999827642523       25.79999987633971
9.300000000000008         9.9375                   25.21300636285406        25.37974523811107        25.453982268419054       25.498438766381753       25.52889414150934        25.605098610231153       25.659764223769685
9.300000000000004         10                       25.13487350503982        25.32387224953328        25.40800552962918        25.458383850861196       25.492893457940397       25.579232692428093       25.641160130113064
15.100000000000142        0                        25.800000278828918       25.799999305352742       25.800000141938312       25.80000014297184        25.800000128835165       25.800000092485675       25.800000066606287
15.100000000000115        1.9999999999999996       25.800000116525325       25.799999244181777       25.800000048551          25.80000006437899        25.800000059078172       25.800000043155705       25.800000031508603
9.849999999999987         9.9375                   25.174925630382575       25.35270075021168        25.431789900631884       25.479136286008668       25.51156383811741        25.59267701251008        25.650842744400734
9.850000000000007         10                       25.09674152830644        25.296816665111123       25.38581582404845        25.439089296768543       25.475573675363762       25.566824420958255       25.63225082386606
15.899999999999832        0                        25.800000126850705       25.799999723144026       25.80000007747242        25.8000000650253         25.80000005803811        25.800000041866156       25.80000003014169
15.899999999999867        1.9999999999999996       25.80000036107873        25.799999848105188       25.800000220481934       25.80000018879298        25.800000169483212       25.800000122968584       25.800000088949275
10.450000000000001        9.937499999999996        25.13338577767439        25.323225473220305       25.407617022334477       25.458117237260296       25.492696014226055       25.579159632347512       25.64113706981692
10.449999999999998        10                       25.055152121172057       25.267334490482995       25.361648693937866       25.418081372918493       25.45671957989117        25.553323286614727       25.62255972423833
16.649999999999746        0                        25.799999868517716       25.800000579932885       25.799999938766746       25.799999932241292       25.79999993847747        25.799999955991154       25.79999996833169
16.649999999999796        1.9999999999999996       25.79999988903012        25.800000613396946       25.799999950686015       25.799999945083243       25.799999950685446       25.799999965386405       25.79999997542768
11.050000000000002        9.937499999999996        25.091839954280772       25.293775806963822       25.383476732416455       25.437132787620612       25.47386308252817        25.565673840529314       25.631457083350256
11.04999999999999         9.999999999999998        25.013562071110016       25.237880427838945       25.33751625317683        25.397109862469506       25.437902019900662       25.53985499774376        25.612895279616566
17.45000000000055         0                        25.799999568485873       25.799999885128045       25.799999740971316       25.799999778968925       25.79999980197391        25.799999857410626       25.799999897335056
17.45000000000044         1.9999999999999996       25.79999862260979        25.799999190775907       25.799999189145808       25.799999297292516       25.79999936910707        25.79999954702822        25.799999674371975
11.699999999999998        9.9375                   25.04681481213572        25.261892226031875       25.357354387961152       25.41443243182914        25.45349450237933        25.551095912730943       25.620996630692503
11.699999999999994        10                       24.96849390932698        25.205994397511517       25.311404041603282       25.374424896789037       25.417551327470903       25.525296985333398       25.602452413367928
18.30000000000001         0                        25.79999933497936        25.799999232910636       25.79999960712007        25.799999661124843       25.799999695263864       25.799999781107317       25.799999842642308
18.300000000000015        1.9999999999999996       25.799996635610853       25.79999734844165        25.799998026627122       25.799998285711013       25.799998459711105       25.799998893975385       25.79999920476189
12.349999999999996        9.937499999999998        25.001761903068825       25.2300206530262         25.331255977229944       25.391760127390626       25.433155580038203       25.536547065238096       25.610560706028195
12.35                     10                       24.923402147899026       25.174122332728416       25.28531684741955        25.35176885853423        25.397231069367194       25.510768660618226       25.59203457036341
19.149999999999473        0                        25.799999246702214       25.799999660178514       25.799999566103395       25.79999961722575        25.799999656051114       25.79999975320959        25.799999822512177
19.149999999999583        2                        25.799994340914054       25.799996130807358       25.799996700344195       25.799997121984347       25.799997414157815       25.79999814382421        25.799998665455746
12.999999999999991        9.937499999999998        24.95667305973825        25.198155322341393       25.305175676188412       25.369110702526655       25.412841646561787       25.522023980198526       25.600146979472584
13.000000000000004        9.999999999999998        24.87827787049781        25.142257341707193       25.25924835432272        25.329136135657734       25.376936169507587       25.496266394742747       25.581639189887824
20.049999999998708        0                        25.799999279235465       25.799999844934405       25.799999589809318       25.79999963493009        25.799999671521903       25.799999764608287       25.799999830937338
20.049999999998963        2                        25.799991906492437       25.79999465247073        25.79999529017971        25.799995893175378       25.799996310762083       25.799997352824732       25.79999809718413
13.69999999999999         9.9375                   24.908068855916554       25.163840769310013       25.2771043247061         25.3447400343822         25.390988911009174       25.50640959546996        25.588954956608802
13.699999999999998        10                       24.829638640711153       25.107943599781322       25.23118995811791        25.30478354868393        25.355103979400837       25.48067448027399        25.570467009845345
20.999999999999382        0                        25.79999932871266        25.799999497148633       25.799999603630397       25.799999660988306       25.799999696418638       25.799999782255895       25.799999843491435
20.99999999999951         1.9999999999999996       25.799989436277883       25.799992432104943       25.79999384650489        25.799994652747444       25.79999519868346        25.799996556084125       25.799997525093033
14.399999999999988        9.9375                   24.859411169282396       25.129522602166617       25.249044740187514       25.320387642464084       25.36915765333572        25.490819725994356       25.57778493256609
14.399999999999993        10                       24.780948568751853       25.0736268527923         25.203143223117934       25.280449005848027       25.333293008878968       25.465106892379083       25.559316736945675
21.950000000000053        0                        25.79999923478033        25.79999898216596        25.799999545218782       25.799999614504543       25.79999965436332        25.799999752194537       25.799999822131554
21.95000000000005         2                        25.799986771137128       25.799990200725574       25.79999230807107        25.799993319474027       25.799994002433436       25.79999570016696        25.799996910988455
15.099999999999993        9.9375                   24.810697108099646       25.09519771226553        25.220994216745567       25.296051021420112       25.3473455639525         25.4752526986278         25.566635749612203
15.099999999999989        10                       24.732204256280113       25.03930354992616        25.175105159161035       25.25612974475945        25.311500707409778       25.449561766966156       25.54818706881497
22.900000000000723        0                        25.799998871688388       25.799999254820364       25.799999352006182       25.79999943172629        25.799999489531615       25.799999634471817       25.799999737553776
22.90000000000057         1.9999999999999996       25.799983206576428       25.799988143381313       25.799990270856256       25.79999153688442        25.799992402555347       25.799994555773196       25.799996089850197
15.900000000000002        9.937499999999998        24.754952791785513       25.05595979101804        25.188945244531624       25.268254822619838       25.32243884579799        25.457488238872543       25.553918284685324
15.9                      10                       24.67642748047325        25.000067037194924       25.14306970089524        25.228352556157347       25.286615773627773       25.431821695061785       25.53549148052514
23.899999999999505        0                        25.799998129618814       25.799999208101326       25.799998932810354       25.799999058539754       25.799999153996737       25.79999939419588        25.799999565033545
23.899999999999594        2                        25.7999773852992         25.799984584485003       25.79998693094865        25.799988625341257       25.799989789906817       25.799992686159158       25.799994748017866
16.650000000000002        9.937499999999998        24.702622268104847       25.01916322747047        25.15890608922757        25.242210727687052       25.299107885013655       25.440858426816817       25.542018505405395
16.650000000000002        10                       24.624068171061367       24.963271362498347       25.113042346200245       25.202325320135344       25.263304278536737       25.415213995556485       25.523611697570857
24.949999999999722        0                        25.799996928836435       25.799998097959588       25.799998229015955       25.799998457071865       25.799998615155232       25.799999008016414       25.799999287575417
24.94999999999978         2.0000000000000004       25.799967515313824       25.79997734063295        25.799981240428167       25.79998369403245        25.799985366848375       25.799989520129145       25.79999247541548
17.450000000000006        9.9375                   24.646726472835212       24.979899924257097       25.12686974286595        25.214444411119132       25.274240175222246       25.42314463142509        25.52934885268212
17.45                     10                       24.568143113051462       24.924008522259783       25.081017566411333       25.174575865614145       25.23845621805384        25.397522900379613       25.51096275731794
26.050000000000267        0                        25.799995161392644       25.79999618543576        25.799997195837477       25.799997575891382       25.799997825620153       25.799998442588333       25.799998881642864
26.050000000000203        1.9999999999999996       25.79995117884829        25.799965213839414       25.799971844795948       25.799975550158706       25.79997806247394        25.799984293032765       25.799988723905358
18.300000000000008        9.9375                   24.58724776356445        24.938165239013927       25.09283495469532        25.18495631907416        25.247837144375126       25.404349930005992       25.515912665005715
18.300000000000004        10                       24.508634690027804       24.88227360823106        25.046993877410216       25.14510438526969        25.212072763299602       25.378751266568543       25.497547834930174
27.150000000000812        0                        25.799992688098996       25.799994145636106       25.79999577551871        25.799996347603383       25.799996724209052       25.799997654731612       25.799998316389633
27.150000000000652        2                        25.799926411742774       25.799947555269227       25.79995765877362        25.799963239414353       25.799967021744408       25.799976395828367       25.799983057430325
19.15000000000001         9.9375                   24.52767249948704        24.89640958306552        25.058801130310826       25.155479388925983       25.22145086592684        25.38558010466835        25.502501045784527
19.150000000000006        10                       24.449030952071837       24.84051702990223        25.01296995675267        25.11564274263452        25.18570473046202        25.360003415215886       25.4841567004396
28.30000000000002         0                        25.799988887099687       25.799991682349116       25.79999361445715        25.799994465952636       25.799995036585017       25.7999964484938         25.79999745120557
28.30000000000001         2                        25.79988820602813        25.799921023745128       25.79993585373677        25.799944311202296       25.79995004967128        25.799964262501646       25.799974353835466
20.049999999999986        9.9375                   24.46448093639333        24.852170580971006       25.022762420345998       25.124276949957903       25.19352717974482        25.365730545948793       25.488325314743747
20.049999999999997        10                       24.385810464281008       24.796276377040158       24.976940511406042       25.084455115963067       25.157798968773932       25.340175953474557       25.470001815094292
29.50000000000011         0                        25.79998269765605        25.799987740332256       25.799990101094465       25.799991410202153       25.79999229711956        25.7999944910826         25.799996047459388
29.500000000000092        2                        25.799829497565725       25.799880472516577       25.799902452160097       25.799915328626355       25.799924069377653       25.799945699410102       25.799961042006714
20.999999999999993        9.9375                   24.397644616281127       24.80543780668728        24.984713254475764       25.091345709504367       25.164064154782636       25.34480198051847        25.47338722646765
20.999999999999996        10                       24.318944883767813       24.74954124921777        24.9388998890812         25.051538088261054       25.128353403250628       25.31926945841252        25.455084815408384
30.74999999999997         0                        25.799972285240244       25.799980946803373       25.799984204701502       25.799986286245144       25.799987704133457       25.79999121074104        25.799993695569754
30.749999999999982        2                        25.799738567140594       25.799817649303975       25.79985088737817        25.79987060878358        25.79988399269604        25.799917080663192       25.799940525594764
21.949999999999992        9.9375                   24.330659525339797       24.758661709298906       24.94664996037841        25.058414071022355       25.134608560404672       25.32389402505362        25.458472254685887
21.949999999999992        10                       24.251931765723555       24.702762257870177       24.900844014380368       25.018619334121126       25.0989138842354         25.298382353199543       25.44019003139391
31.999999999999833        0                        25.799955443095655       25.7999695497586         25.79997468623526        25.799978029205988       25.799980305403324       25.79998592894293        25.799989909549026
31.99999999999987         1.9999999999999996       25.799602655214983       25.799723632765108       25.799774074834488       25.799804031157237       25.799824344647163       25.799874510303766       25.799910016910587
22.899999999999984        9.937499999999995        24.2635139367124         24.711835870802645       24.908566999434584       25.02547693378159        25.10515561663152        25.30300295410933        25.443577676914288
22.899999999999988        9.999999999999998        24.18475931540854        24.655933106648888       24.862767492808473       24.985693886045          25.06947575049304        25.277510984871526       25.42531478350918
